disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,declarationDate,fyDeclared
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3273,0,0,1,0,2007-02-23T20:04:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3273,0,0,1,0,2007-02-23T20:04:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3273,0,0,1,0,2007-02-23T20:04:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3272,0,0,1,0,2007-01-14T22:30:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3276,0,0,1,0,2007-07-31T00:00:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3274,0,0,1,0,2007-03-12T19:47:00.000Z,2007
3275,0,0,1,0,2007-03-30T17:39:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3278,0,0,1,0,2007-08-21T11:20:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3277,0,0,1,0,2007-08-18T16:30:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3279,0,0,1,0,2007-10-23T03:00:00.000Z,2007
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,0,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3280,0,0,1,0,2007-12-10T23:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3281,0,0,1,0,2007-12-12T14:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3282,0,0,1,0,2007-12-12T17:50:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
3283,0,0,1,0,2008-03-13T18:30:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
3284,0,0,1,0,2008-03-14T00:00:00.000Z,2008
